,id,env_id,algo_id,dataset_type_id,qvals_avg_error,qvals_summed_error,rollouts_rewards_final,force_dataset_coverage,dataset_entropy,dataset_coverage,kl_dist,chi_dist,info_text
0,gridEnv1_offline_dqn_2022-02-06-00-50-49,gridEnv1,offline_dqn,dirichlet,1656.5318688417708,530090.1980293667,0.0,False,3.614114848384791,0.515625,4.115921398329185,51.62781745098893,"Exp-id: gridEnv1_offline_dqn_2022-02-06-00-50-49<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: dirichlet(alpha=0.1,force_coverage=False)<br>Dataset coverage: 0.52<br>Dataset entropy: 3.61<br>Q-values avg error: 1656.53<br>Q-values summed error: 530090.20<br>Rollouts rewards: 0.00<br>KL-dist: 4.12"
1,gridEnv1_offline_dqn_2022-02-06-00-57-11,gridEnv1,offline_dqn,dirichlet,245327.5073121871,78504802.33989985,0.0,False,4.39626825606073,0.75625,3.5115431498182836,34.26303412452902,"Exp-id: gridEnv1_offline_dqn_2022-02-06-00-57-11<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: dirichlet(alpha=0.25,force_coverage=False)<br>Dataset coverage: 0.76<br>Dataset entropy: 4.40<br>Q-values avg error: 245327.51<br>Q-values summed error: 78504802.34<br>Rollouts rewards: 0.00<br>KL-dist: 3.51"
2,gridEnv1_offline_dqn_2022-02-06-01-03-31,gridEnv1,offline_dqn,dirichlet,967.5298851217066,309609.56323894614,0.0,False,4.926365837746674,0.946875,5.151073203321466,303.17198182423846,"Exp-id: gridEnv1_offline_dqn_2022-02-06-01-03-31<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: dirichlet(alpha=0.5,force_coverage=False)<br>Dataset coverage: 0.95<br>Dataset entropy: 4.93<br>Q-values avg error: 967.53<br>Q-values summed error: 309609.56<br>Rollouts rewards: 0.00<br>KL-dist: 5.15"
3,gridEnv1_offline_dqn_2022-02-06-01-09-52,gridEnv1,offline_dqn,dirichlet,111.97089521683151,35830.68646938608,9.0,False,5.295477820673042,0.996875,5.401686068569655,359.0088059796102,"Exp-id: gridEnv1_offline_dqn_2022-02-06-01-09-52<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: dirichlet(alpha=1.0,force_coverage=False)<br>Dataset coverage: 1.00<br>Dataset entropy: 5.30<br>Q-values avg error: 111.97<br>Q-values summed error: 35830.69<br>Rollouts rewards: 9.00<br>KL-dist: 5.40"
4,gridEnv1_offline_dqn_2022-02-06-01-16-15,gridEnv1,offline_dqn,dirichlet,0.07821745290671214,25.029584930147887,36.0,False,5.593762094479191,1.0,4.174379338501102,108.78795383739846,"Exp-id: gridEnv1_offline_dqn_2022-02-06-01-16-15<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: dirichlet(alpha=2.5,force_coverage=False)<br>Dataset coverage: 1.00<br>Dataset entropy: 5.59<br>Q-values avg error: 0.08<br>Q-values summed error: 25.03<br>Rollouts rewards: 36.00<br>KL-dist: 4.17"
5,gridEnv1_offline_dqn_2022-02-06-01-22-34,gridEnv1,offline_dqn,dirichlet,0.05317496318443676,17.015988219019764,36.0,False,5.676437464163014,1.0,4.375008105308237,139.8403476678841,"Exp-id: gridEnv1_offline_dqn_2022-02-06-01-22-34<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: dirichlet(alpha=5.0,force_coverage=False)<br>Dataset coverage: 1.00<br>Dataset entropy: 5.68<br>Q-values avg error: 0.05<br>Q-values summed error: 17.02<br>Rollouts rewards: 36.00<br>KL-dist: 4.38"
6,gridEnv1_offline_dqn_2022-02-06-01-28-57,gridEnv1,offline_dqn,dirichlet,0.04567326902276494,14.61544608728478,36.0,False,5.722193603209257,1.0,4.384885760460941,145.75627190044642,"Exp-id: gridEnv1_offline_dqn_2022-02-06-01-28-57<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: dirichlet(alpha=10.0,force_coverage=False)<br>Dataset coverage: 1.00<br>Dataset entropy: 5.72<br>Q-values avg error: 0.05<br>Q-values summed error: 14.62<br>Rollouts rewards: 36.00<br>KL-dist: 4.38"
7,gridEnv1_offline_dqn_2022-02-06-01-35-41,gridEnv1,offline_dqn,dirichlet,0.5744694996599475,183.83023989118323,9.0,True,3.6394785775186707,1.0,3.5709724459443875,45.68393400629053,"Exp-id: gridEnv1_offline_dqn_2022-02-06-01-35-41<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: dirichlet(alpha=0.1,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 3.64<br>Q-values avg error: 0.57<br>Q-values summed error: 183.83<br>Rollouts rewards: 9.00<br>KL-dist: 3.57"
8,gridEnv1_offline_dqn_2022-02-06-01-42-03,gridEnv1,offline_dqn,dirichlet,504.8909255884458,161565.09618830265,0.0,True,4.407832108263276,1.0,3.3304250811137046,32.29757606347841,"Exp-id: gridEnv1_offline_dqn_2022-02-06-01-42-03<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: dirichlet(alpha=0.25,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 4.41<br>Q-values avg error: 504.89<br>Q-values summed error: 161565.10<br>Rollouts rewards: 0.00<br>KL-dist: 3.33"
9,gridEnv1_offline_dqn_2022-02-06-01-48-50,gridEnv1,offline_dqn,dirichlet,1151.9460706051973,368622.74259366316,0.0,True,4.928708859144717,1.0,5.151412506924938,303.26808646431397,"Exp-id: gridEnv1_offline_dqn_2022-02-06-01-48-50<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: dirichlet(alpha=0.5,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 4.93<br>Q-values avg error: 1151.95<br>Q-values summed error: 368622.74<br>Rollouts rewards: 0.00<br>KL-dist: 5.15"
10,gridEnv1_offline_dqn_2022-02-06-01-55-12,gridEnv1,offline_dqn,dirichlet,10931.339044867822,3498028.4943577033,0.0,True,5.295608304272644,1.0,5.34081557723047,358.3487526411128,"Exp-id: gridEnv1_offline_dqn_2022-02-06-01-55-12<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: dirichlet(alpha=1.0,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 5.30<br>Q-values avg error: 10931.34<br>Q-values summed error: 3498028.49<br>Rollouts rewards: 0.00<br>KL-dist: 5.34"
11,gridEnv1_offline_dqn_2022-02-06-02-01-35,gridEnv1,offline_dqn,dirichlet,0.07821745290671214,25.029584930147887,36.0,True,5.593762094479191,1.0,4.174379338501102,108.78795383739846,"Exp-id: gridEnv1_offline_dqn_2022-02-06-02-01-35<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: dirichlet(alpha=2.5,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 5.59<br>Q-values avg error: 0.08<br>Q-values summed error: 25.03<br>Rollouts rewards: 36.00<br>KL-dist: 4.17"
12,gridEnv1_offline_dqn_2022-02-06-02-08-19,gridEnv1,offline_dqn,dirichlet,0.05317496318443676,17.015988219019764,36.0,True,5.676437464163014,1.0,4.375008105308237,139.8403476678841,"Exp-id: gridEnv1_offline_dqn_2022-02-06-02-08-19<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: dirichlet(alpha=5.0,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 5.68<br>Q-values avg error: 0.05<br>Q-values summed error: 17.02<br>Rollouts rewards: 36.00<br>KL-dist: 4.38"
13,gridEnv1_offline_dqn_2022-02-06-02-14-43,gridEnv1,offline_dqn,dirichlet,0.04567326902276494,14.61544608728478,36.0,True,5.722193603209257,1.0,4.384885760460941,145.75627190044642,"Exp-id: gridEnv1_offline_dqn_2022-02-06-02-14-43<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: dirichlet(alpha=10.0,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 5.72<br>Q-values avg error: 0.05<br>Q-values summed error: 14.62<br>Rollouts rewards: 36.00<br>KL-dist: 4.38"
14,gridEnv1_offline_dqn_2022-02-06-02-21-03,gridEnv1,offline_dqn,eps-greedy,2.9134861270141625,932.3155606445321,0.0,False,1.3318893697397471,0.046875,2.575224712496007,51.7078005113994,"Exp-id: gridEnv1_offline_dqn_2022-02-06-02-21-03<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: eps-greedy(epsilon=0.0,force_coverage=False)<br>Dataset coverage: 0.05<br>Dataset entropy: 1.33<br>Q-values avg error: 2.91<br>Q-values summed error: 932.32<br>Rollouts rewards: 0.00<br>KL-dist: 2.58"
15,gridEnv1_offline_dqn_2022-02-06-02-27-22,gridEnv1,offline_dqn,eps-greedy,1.2089828399447158,386.8745087823091,0.0,False,2.013385675202116,0.41875,2.0719829098903246,37.19273246912349,"Exp-id: gridEnv1_offline_dqn_2022-02-06-02-27-22<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: eps-greedy(epsilon=0.1,force_coverage=False)<br>Dataset coverage: 0.42<br>Dataset entropy: 2.01<br>Q-values avg error: 1.21<br>Q-values summed error: 386.87<br>Rollouts rewards: 0.00<br>KL-dist: 2.07"
16,gridEnv1_offline_dqn_2022-02-06-02-33-41,gridEnv1,offline_dqn,eps-greedy,0.8922766524671487,285.5285287894876,0.0,False,2.5552981749663255,0.5625,1.9508025575576906,33.70012091757903,"Exp-id: gridEnv1_offline_dqn_2022-02-06-02-33-41<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: eps-greedy(epsilon=0.2,force_coverage=False)<br>Dataset coverage: 0.56<br>Dataset entropy: 2.56<br>Q-values avg error: 0.89<br>Q-values summed error: 285.53<br>Rollouts rewards: 0.00<br>KL-dist: 1.95"
17,gridEnv1_offline_dqn_2022-02-06-02-40-01,gridEnv1,offline_dqn,eps-greedy,0.5800704435791317,185.62254194532213,0.0,False,3.060221808400067,0.653125,2.047151813889695,30.072699414632723,"Exp-id: gridEnv1_offline_dqn_2022-02-06-02-40-01<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: eps-greedy(epsilon=0.3,force_coverage=False)<br>Dataset coverage: 0.65<br>Dataset entropy: 3.06<br>Q-values avg error: 0.58<br>Q-values summed error: 185.62<br>Rollouts rewards: 0.00<br>KL-dist: 2.05"
18,gridEnv1_offline_dqn_2022-02-06-02-46-20,gridEnv1,offline_dqn,eps-greedy,1.2304392009481706,393.7405443034146,18.0,False,3.571266273280269,0.734375,2.1442238292062643,27.616755503330893,"Exp-id: gridEnv1_offline_dqn_2022-02-06-02-46-20<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: eps-greedy(epsilon=0.4,force_coverage=False)<br>Dataset coverage: 0.73<br>Dataset entropy: 3.57<br>Q-values avg error: 1.23<br>Q-values summed error: 393.74<br>Rollouts rewards: 18.00<br>KL-dist: 2.14"
19,gridEnv1_offline_dqn_2022-02-06-02-52-37,gridEnv1,offline_dqn,eps-greedy,267.52796558436864,85608.94898699799,0.0,False,4.084226646876417,0.7625,2.364776153293056,27.275897482829688,"Exp-id: gridEnv1_offline_dqn_2022-02-06-02-52-37<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: eps-greedy(epsilon=0.5,force_coverage=False)<br>Dataset coverage: 0.76<br>Dataset entropy: 4.08<br>Q-values avg error: 267.53<br>Q-values summed error: 85608.95<br>Rollouts rewards: 0.00<br>KL-dist: 2.36"
20,gridEnv1_offline_dqn_2022-02-06-02-58-56,gridEnv1,offline_dqn,eps-greedy,0.14268125319757408,45.658001023223704,36.0,False,4.5983769472149065,0.871875,2.3290366099285884,19.03100957218258,"Exp-id: gridEnv1_offline_dqn_2022-02-06-02-58-56<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: eps-greedy(epsilon=0.6,force_coverage=False)<br>Dataset coverage: 0.87<br>Dataset entropy: 4.60<br>Q-values avg error: 0.14<br>Q-values summed error: 45.66<br>Rollouts rewards: 36.00<br>KL-dist: 2.33"
21,gridEnv1_offline_dqn_2022-02-06-03-05-14,gridEnv1,offline_dqn,eps-greedy,0.12092416482224466,38.69573274311829,27.0,False,5.02322946116579,0.959375,2.8470984448580667,20.859587928653575,"Exp-id: gridEnv1_offline_dqn_2022-02-06-03-05-14<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: eps-greedy(epsilon=0.7,force_coverage=False)<br>Dataset coverage: 0.96<br>Dataset entropy: 5.02<br>Q-values avg error: 0.12<br>Q-values summed error: 38.70<br>Rollouts rewards: 27.00<br>KL-dist: 2.85"
22,gridEnv1_offline_dqn_2022-02-06-03-11-35,gridEnv1,offline_dqn,eps-greedy,0.06614955811853615,21.16785859793157,36.0,False,5.305564225928579,1.0,3.626452337628314,46.217660263980726,"Exp-id: gridEnv1_offline_dqn_2022-02-06-03-11-35<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: eps-greedy(epsilon=0.8,force_coverage=False)<br>Dataset coverage: 1.00<br>Dataset entropy: 5.31<br>Q-values avg error: 0.07<br>Q-values summed error: 21.17<br>Rollouts rewards: 36.00<br>KL-dist: 3.63"
23,gridEnv1_offline_dqn_2022-02-06-03-18-17,gridEnv1,offline_dqn,eps-greedy,0.07642968030623845,24.457497697996303,36.0,False,5.403815078221708,1.0,4.8757200762404915,254.369898447969,"Exp-id: gridEnv1_offline_dqn_2022-02-06-03-18-17<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: eps-greedy(epsilon=0.9,force_coverage=False)<br>Dataset coverage: 1.00<br>Dataset entropy: 5.40<br>Q-values avg error: 0.08<br>Q-values summed error: 24.46<br>Rollouts rewards: 36.00<br>KL-dist: 4.88"
24,gridEnv1_offline_dqn_2022-02-06-03-24-38,gridEnv1,offline_dqn,eps-greedy,1.9045072554580007,609.4423217465603,18.0,False,5.228198454537092,1.0,6.165147295411811,1237.4025076500043,"Exp-id: gridEnv1_offline_dqn_2022-02-06-03-24-38<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: eps-greedy(epsilon=1.0,force_coverage=False)<br>Dataset coverage: 1.00<br>Dataset entropy: 5.23<br>Q-values avg error: 1.90<br>Q-values summed error: 609.44<br>Rollouts rewards: 18.00<br>KL-dist: 6.17"
25,gridEnv1_offline_dqn_2022-02-06-03-30-56,gridEnv1,offline_dqn,eps-greedy,104.16168690934826,33331.73981099144,27.0,True,1.3954960586019722,1.0,1.789654823961386,43.08947814582279,"Exp-id: gridEnv1_offline_dqn_2022-02-06-03-30-56<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: eps-greedy(epsilon=0.0,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 1.40<br>Q-values avg error: 104.16<br>Q-values summed error: 33331.74<br>Rollouts rewards: 27.00<br>KL-dist: 1.79"
26,gridEnv1_offline_dqn_2022-02-06-03-37-16,gridEnv1,offline_dqn,eps-greedy,0.09307280954339794,29.78329905388734,36.0,True,2.049737138899531,1.0,1.588540067126342,31.887330046725552,"Exp-id: gridEnv1_offline_dqn_2022-02-06-03-37-16<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: eps-greedy(epsilon=0.1,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 2.05<br>Q-values avg error: 0.09<br>Q-values summed error: 29.78<br>Rollouts rewards: 36.00<br>KL-dist: 1.59"
27,gridEnv1_offline_dqn_2022-02-06-03-43-34,gridEnv1,offline_dqn,eps-greedy,0.07135605145211571,22.833936464677024,36.0,True,2.5811701939660163,1.0,1.6254231502115373,29.05489496044774,"Exp-id: gridEnv1_offline_dqn_2022-02-06-03-43-34<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: eps-greedy(epsilon=0.2,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 2.58<br>Q-values avg error: 0.07<br>Q-values summed error: 22.83<br>Rollouts rewards: 36.00<br>KL-dist: 1.63"
28,gridEnv1_offline_dqn_2022-02-06-03-49-52,gridEnv1,offline_dqn,eps-greedy,0.0628104876588843,20.099356050842974,36.0,True,3.0796274057292523,1.0,1.6921294461424012,26.089719117329206,"Exp-id: gridEnv1_offline_dqn_2022-02-06-03-49-52<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: eps-greedy(epsilon=0.3,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 3.08<br>Q-values avg error: 0.06<br>Q-values summed error: 20.10<br>Rollouts rewards: 36.00<br>KL-dist: 1.69"
29,gridEnv1_offline_dqn_2022-02-06-03-56-12,gridEnv1,offline_dqn,eps-greedy,0.05757035734299479,18.42251434975833,36.0,True,3.585266387686562,1.0,1.8414599968473546,24.29646736286307,"Exp-id: gridEnv1_offline_dqn_2022-02-06-03-56-12<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: eps-greedy(epsilon=0.4,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 3.59<br>Q-values avg error: 0.06<br>Q-values summed error: 18.42<br>Rollouts rewards: 36.00<br>KL-dist: 1.84"
30,gridEnv1_offline_dqn_2022-02-06-04-02-54,gridEnv1,offline_dqn,eps-greedy,0.047679577320679824,15.257464742617543,36.0,True,4.095967993134299,1.0,2.122724220416406,24.62182845388132,"Exp-id: gridEnv1_offline_dqn_2022-02-06-04-02-54<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: eps-greedy(epsilon=0.5,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 4.10<br>Q-values avg error: 0.05<br>Q-values summed error: 15.26<br>Rollouts rewards: 36.00<br>KL-dist: 2.12"
31,gridEnv1_offline_dqn_2022-02-06-04-09-16,gridEnv1,offline_dqn,eps-greedy,0.053967725995116844,17.269672318437394,36.0,True,4.6042939804522955,1.0,2.3298544705205844,19.04050851320539,"Exp-id: gridEnv1_offline_dqn_2022-02-06-04-09-16<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: eps-greedy(epsilon=0.6,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 4.60<br>Q-values avg error: 0.05<br>Q-values summed error: 17.27<br>Rollouts rewards: 36.00<br>KL-dist: 2.33"
32,gridEnv1_offline_dqn_2022-02-06-04-15-36,gridEnv1,offline_dqn,eps-greedy,0.06371064119330959,20.387405181859066,36.0,True,5.0249961383208435,1.0,2.847358195548105,20.864336995525985,"Exp-id: gridEnv1_offline_dqn_2022-02-06-04-15-36<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: eps-greedy(epsilon=0.7,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 5.02<br>Q-values avg error: 0.06<br>Q-values summed error: 20.39<br>Rollouts rewards: 36.00<br>KL-dist: 2.85"
33,gridEnv1_offline_dqn_2022-02-06-04-21-53,gridEnv1,offline_dqn,eps-greedy,0.06614955811853615,21.16785859793157,36.0,True,5.305564225928579,1.0,3.626452337628314,46.217660263980726,"Exp-id: gridEnv1_offline_dqn_2022-02-06-04-21-53<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: eps-greedy(epsilon=0.8,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 5.31<br>Q-values avg error: 0.07<br>Q-values summed error: 21.17<br>Rollouts rewards: 36.00<br>KL-dist: 3.63"
34,gridEnv1_offline_dqn_2022-02-06-04-28-13,gridEnv1,offline_dqn,eps-greedy,0.07642968030623845,24.457497697996303,36.0,True,5.403815078221708,1.0,4.8757200762404915,254.369898447969,"Exp-id: gridEnv1_offline_dqn_2022-02-06-04-28-13<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: eps-greedy(epsilon=0.9,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 5.40<br>Q-values avg error: 0.08<br>Q-values summed error: 24.46<br>Rollouts rewards: 36.00<br>KL-dist: 4.88"
35,gridEnv1_offline_dqn_2022-02-06-04-34-58,gridEnv1,offline_dqn,eps-greedy,1.9045072554580007,609.4423217465603,18.0,True,5.228198454537092,1.0,6.165147295411811,1237.4025076500043,"Exp-id: gridEnv1_offline_dqn_2022-02-06-04-34-58<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: eps-greedy(epsilon=1.0,force_coverage=True)<br>Dataset coverage: 1.00<br>Dataset entropy: 5.23<br>Q-values avg error: 1.90<br>Q-values summed error: 609.44<br>Rollouts rewards: 18.00<br>KL-dist: 6.17"
36,gridEnv1_offline_dqn_2022-02-06-04-41-18,gridEnv1,offline_dqn,boltzmann,4.576227242626921,1464.3927176406144,0.0,False,1.5697116238264408,0.065625,12.163820211855315,5231.981422818789,"Exp-id: gridEnv1_offline_dqn_2022-02-06-04-41-18<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: boltzmann(temperature=-10.0,force_coverage=False)<br>Dataset coverage: 0.07<br>Dataset entropy: 1.57<br>Q-values avg error: 4.58<br>Q-values summed error: 1464.39<br>Rollouts rewards: 0.00<br>KL-dist: 12.16"
37,gridEnv1_offline_dqn_2022-02-06-04-47-39,gridEnv1,offline_dqn,boltzmann,5709.17166771495,1826934.9336687836,0.0,False,1.6601003517644686,0.078125,12.094693497906938,5231.145927927925,"Exp-id: gridEnv1_offline_dqn_2022-02-06-04-47-39<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: boltzmann(temperature=-9.0,force_coverage=False)<br>Dataset coverage: 0.08<br>Dataset entropy: 1.66<br>Q-values avg error: 5709.17<br>Q-values summed error: 1826934.93<br>Rollouts rewards: 0.00<br>KL-dist: 12.09"
38,gridEnv1_offline_dqn_2022-02-06-04-53-59,gridEnv1,offline_dqn,boltzmann,4.575017686703848,1464.0056597452315,0.0,False,1.7663017815168476,0.09375,12.06068153780652,5230.0488536421135,"Exp-id: gridEnv1_offline_dqn_2022-02-06-04-53-59<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: boltzmann(temperature=-8.0,force_coverage=False)<br>Dataset coverage: 0.09<br>Dataset entropy: 1.77<br>Q-values avg error: 4.58<br>Q-values summed error: 1464.01<br>Rollouts rewards: 0.00<br>KL-dist: 12.06"
39,gridEnv1_offline_dqn_2022-02-06-05-00-20,gridEnv1,offline_dqn,boltzmann,196.15846236535916,62770.70795691492,0.0,False,1.8994492410771158,0.10625,12.03753222478199,5229.705975672355,"Exp-id: gridEnv1_offline_dqn_2022-02-06-05-00-20<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: boltzmann(temperature=-7.0,force_coverage=False)<br>Dataset coverage: 0.11<br>Dataset entropy: 1.90<br>Q-values avg error: 196.16<br>Q-values summed error: 62770.71<br>Rollouts rewards: 0.00<br>KL-dist: 12.04"
40,gridEnv1_offline_dqn_2022-02-06-05-07-03,gridEnv1,offline_dqn,boltzmann,108.32930534303664,34665.377709771725,0.0,False,2.0780298991780963,0.128125,11.938031301963065,5227.855875191611,"Exp-id: gridEnv1_offline_dqn_2022-02-06-05-07-03<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: boltzmann(temperature=-6.0,force_coverage=False)<br>Dataset coverage: 0.13<br>Dataset entropy: 2.08<br>Q-values avg error: 108.33<br>Q-values summed error: 34665.38<br>Rollouts rewards: 0.00<br>KL-dist: 11.94"
41,gridEnv1_offline_dqn_2022-02-06-05-13-21,gridEnv1,offline_dqn,boltzmann,4.576417055188683,1464.4534576603785,0.0,False,2.2865894897149044,0.16875,11.899562200059213,5226.852613025477,"Exp-id: gridEnv1_offline_dqn_2022-02-06-05-13-21<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: boltzmann(temperature=-5.0,force_coverage=False)<br>Dataset coverage: 0.17<br>Dataset entropy: 2.29<br>Q-values avg error: 4.58<br>Q-values summed error: 1464.45<br>Rollouts rewards: 0.00<br>KL-dist: 11.90"
42,gridEnv1_offline_dqn_2022-02-06-05-19-42,gridEnv1,offline_dqn,boltzmann,30.371635241368068,9718.923277237782,0.0,False,2.5634090773192173,0.20625,11.838453545492449,5224.996801655088,"Exp-id: gridEnv1_offline_dqn_2022-02-06-05-19-42<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: boltzmann(temperature=-4.0,force_coverage=False)<br>Dataset coverage: 0.21<br>Dataset entropy: 2.56<br>Q-values avg error: 30.37<br>Q-values summed error: 9718.92<br>Rollouts rewards: 0.00<br>KL-dist: 11.84"
43,gridEnv1_offline_dqn_2022-02-06-05-26-04,gridEnv1,offline_dqn,boltzmann,4.565075775805463,1460.8242482577482,0.0,False,2.9485027205338485,0.29375,11.691797333366592,5221.902419841432,"Exp-id: gridEnv1_offline_dqn_2022-02-06-05-26-04<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: boltzmann(temperature=-3.0,force_coverage=False)<br>Dataset coverage: 0.29<br>Dataset entropy: 2.95<br>Q-values avg error: 4.57<br>Q-values summed error: 1460.82<br>Rollouts rewards: 0.00<br>KL-dist: 11.69"
44,gridEnv1_offline_dqn_2022-02-06-05-32-24,gridEnv1,offline_dqn,boltzmann,4.553425513676178,1457.096164376377,0.0,False,3.460007494013912,0.4375,11.425715565966259,5215.792949479107,"Exp-id: gridEnv1_offline_dqn_2022-02-06-05-32-24<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: boltzmann(temperature=-2.0,force_coverage=False)<br>Dataset coverage: 0.44<br>Dataset entropy: 3.46<br>Q-values avg error: 4.55<br>Q-values summed error: 1457.10<br>Rollouts rewards: 0.00<br>KL-dist: 11.43"
45,gridEnv1_offline_dqn_2022-02-06-05-38-43,gridEnv1,offline_dqn,boltzmann,4.576902580588635,1464.6088257883632,0.0,False,4.17383423517537,0.73125,11.049662033216716,5207.384864271056,"Exp-id: gridEnv1_offline_dqn_2022-02-06-05-38-43<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: boltzmann(temperature=-1.0,force_coverage=False)<br>Dataset coverage: 0.73<br>Dataset entropy: 4.17<br>Q-values avg error: 4.58<br>Q-values summed error: 1464.61<br>Rollouts rewards: 0.00<br>KL-dist: 11.05"
46,gridEnv1_offline_dqn_2022-02-06-05-45-03,gridEnv1,offline_dqn,boltzmann,0.656160600233981,209.97139207487393,36.0,False,5.157816075468657,1.0,6.393393701565852,1528.5443979082615,"Exp-id: gridEnv1_offline_dqn_2022-02-06-05-45-03<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: boltzmann(temperature=0.0,force_coverage=False)<br>Dataset coverage: 1.00<br>Dataset entropy: 5.16<br>Q-values avg error: 0.66<br>Q-values summed error: 209.97<br>Rollouts rewards: 36.00<br>KL-dist: 6.39"
47,gridEnv1_offline_dqn_2022-02-06-05-51-22,gridEnv1,offline_dqn,boltzmann,0.03908706769114698,12.507861661167034,36.0,False,5.3067483984557775,1.0,2.5480834958794953,15.062444828157838,"Exp-id: gridEnv1_offline_dqn_2022-02-06-05-51-22<br>Environment: gridEnv1<br>Algorithm: offline_dqn<br>Dataset type: boltzmann(temperature=1.0,force_coverage=False)<br>Dataset coverage: 1.00<br>Dataset entropy: 5.31<br>Q-values avg error: 0.04<br>Q-values summed error: 12.51<br>Rollouts rewards: 36.00<br>KL-dist: 2.55"
